local_item_id,market_hash_name,chinese_name,tier,enabled
1275,UMP-45 | Urban DDPAT (Well-Worn),UMP-45 | 都市 DDPAT (破损不堪),2,1
1276,Nova | Predator (Field-Tested),新星 | 捕食者 (久经沙场),2,1
1277,AUG | Condemned (Battle-Scarred),AUG | 众枪之的 (战痕累累),2,1
1278,Nova | Polar Mesh (Factory New),新星 | 极地网格 (崭新出厂),2,1
1279,Tec-9 | Groundwater (Field-Tested),Tec-9 | 地下水 (久经沙场),2,1
1280,M4A1-S | Atomic Alloy (Field-Tested),M4A1消音版 | 原子合金 (久经沙场),2,1
1281,P90 | Asiimov (Field-Tested),P90 | 二西莫夫 (久经沙场),2,1
1282,Nova | Polar Mesh (Field-Tested),新星 | 极地网格 (久经沙场),2,1
1283,Dual Berettas | Stained (Minimal Wear),双持贝瑞塔 | 人工染色 (略有磨损),2,1
1284,"Music Kit | Beartooth, Disgusting",音乐盒 | Beartooth - 令人发指,2,1
1285,Souvenir MP9 | Sand Dashed (Minimal Wear),MP9（纪念品） | 沙漠虚线 (略有磨损),2,1
1286,StatTrak™ AUG | Torque (Minimal Wear),AUG（StatTrak™） | 力矩 (略有磨损),2,1
1287,Souvenir SCAR-20 | Storm (Minimal Wear),SCAR-20（纪念品） | 暴风呼啸 (略有磨损),2,1
1288,StatTrak™ SG 553 | Pulse (Minimal Wear),SG 553（StatTrak™） | 电子脉冲 (略有磨损),2,1
1289,AUG | Chameleon (Minimal Wear),AUG | 变色龙 (略有磨损),2,1
1290,Five-SeveN | Fowl Play (Battle-Scarred),FN57 | 狩猎利器 (战痕累累),2,1
1291,M4A1-S | Boreal Forest (Factory New),M4A1消音版 | 北方森林 (崭新出厂),2,1
1292,StatTrak™ USP-S | Blood Tiger (Minimal Wear),USP消音版（StatTrak™） | 血虎 (略有磨损),2,1
1293,Souvenir Dual Berettas | Briar (Minimal Wear),双持贝瑞塔（纪念品） | 蔷薇 (略有磨损),2,1
1294,SSG 08 | Abyss (Battle-Scarred),SSG 08 | 无尽深海 (战痕累累),2,1
1295,StatTrak™ FAMAS | Neural Net (Well-Worn),法玛斯（StatTrak™） | 神经网 (破损不堪),2,1
1296,StatTrak™ Dual Berettas | Panther (Field-Tested),双持贝瑞塔（StatTrak™） | 黑豹 (久经沙场),2,1
1297,StatTrak™ SG 553 | Pulse (Well-Worn),SG 553（StatTrak™） | 电子脉冲 (破损不堪),2,1
1298,Souvenir SCAR-20 | Storm (Field-Tested),SCAR-20（纪念品） | 暴风呼啸 (久经沙场),2,1
1299,StatTrak™ Five-SeveN | Urban Hazard (Minimal Wear),FN57（StatTrak™） | 都市危机 (略有磨损),2,1
1300,SG 553 | Cyrex (Battle-Scarred),SG 553 | 次时代 (战痕累累),2,1
1301,Five-SeveN | Nitro (Minimal Wear),FN57 | 氮化处理 (略有磨损),2,1
1302,XM1014 | Tranquility (Minimal Wear),XM1014 | 宁静 (略有磨损),2,1
1303,UMP-45 | Riot (Factory New),UMP-45 | 暴乱 (崭新出厂),2,1
1304,Sticker | Virtus.Pro | DreamHack 2014,印花 | Virtus.Pro | 2014年 DreamHack 锦标赛,2,1
1305,Autograph Capsule | Group D (Foil) | Cologne 2015,亲笔签名胶囊 | D 组（闪亮）| 2015年科隆锦标赛,2,1
1306,StatTrak™ G3SG1 | Demeter (Well-Worn),G3SG1（StatTrak™） | 丰饶女神 (破损不堪),2,1
1307,Sticker | Flipsid3 Tactics | Katowice 2015,印花 | Flipsid3 Tactics | 2015年卡托维兹锦标赛,2,1
1308,Sticker | Planetkey Dynamics | DreamHack 2014,印花 | Planetkey Dynamics | 2014年 DreamHack 锦标赛,2,1
1309,Glock-18 | Death Rattle (Minimal Wear),格洛克18型 | 夺命撼响 (略有磨损),2,1
1310,UMP-45 | Gunsmoke (Field-Tested),UMP-45 | 硝烟 (久经沙场),2,1
1311,Sticker | Cloud9 G2A | Katowice 2015,印花 | Cloud9 G2A | 2015年卡托维兹锦标赛,2,1
1312,Tec-9 | Titanium Bit (Field-Tested),Tec-9 | 钛片 (久经沙场),2,1
1314,AUG | Contractor (Factory New),AUG | 雇佣兵 (崭新出厂),2,1
1315,Dual Berettas | Briar (Factory New),双持贝瑞塔 | 蔷薇 (崭新出厂),2,1
1316,M4A4 | Bullet Rain (Field-Tested),M4A4 | 弹雨 (久经沙场),2,1
1317,Nova | Antique (Factory New),新星 | 古董枪 (崭新出厂),2,1
1318,PP-Bizon | Night Ops (Field-Tested),PP-野牛 | 午夜行动 (久经沙场),2,1
1319,P250 | Sand Dune (Minimal Wear),P250 | 沙丘之黄 (略有磨损),2,1
1320,★ Falchion Knife | Case Hardened (Field-Tested),弯刀（★） | 表面淬火 (久经沙场),2,1
1321,M4A4 | Evil Daimyo (Factory New),M4A4 | 杀意大名 (崭新出厂),2,1
1322,Galil AR | Tuxedo (Field-Tested),加利尔AR | 燕尾 (久经沙场),2,1
1323,Nova | Ranger (Field-Tested),新星 | 游侠 (久经沙场),2,1
1324,StatTrak™ P2000 | Ivory (Field-Tested),P2000（StatTrak™） | 乳白象牙 (久经沙场),2,1
1325,Tec-9 | Army Mesh (Battle-Scarred),Tec-9 | 陆军网格 (战痕累累),2,1
1326,AUG | Storm (Battle-Scarred),AUG | 暴风呼啸 (战痕累累),2,1
1327,Souvenir Nova | Predator (Field-Tested),新星（纪念品） | 捕食者 (久经沙场),2,1
1328,Souvenir AUG | Colony (Field-Tested),AUG（纪念品） | 殖民侵略者 (久经沙场),2,1
1329,Souvenir SCAR-20 | Sand Mesh (Minimal Wear),SCAR-20（纪念品） | 沙漠网格 (略有磨损),2,1
1330,Souvenir SG 553 | Gator Mesh (Field-Tested),SG 553（纪念品） | 鳄鱼网格 (久经沙场),2,1
1331,Souvenir P90 | Scorched (Field-Tested),P90（纪念品） | 枯焦之色 (久经沙场),2,1
1332,M4A1-S | Nitro (Well-Worn),M4A1消音版 | 氮化处理 (破损不堪),2,1
1333,MP7 | Army Recon (Battle-Scarred),MP7 | 陆军斥候 (战痕累累),2,1
1334,Tec-9 | Groundwater (Well-Worn),Tec-9 | 地下水 (破损不堪),2,1
1335,SG 553 | Waves Perforated (Battle-Scarred),SG 553 | 浪花穿孔 (战痕累累),2,1
1336,XM1014 | Blue Spruce (Minimal Wear),XM1014 | 蓝色云杉 (略有磨损),2,1
1337,Tec-9 | Army Mesh (Factory New),Tec-9 | 陆军网格 (崭新出厂),2,1
1338,XM1014 | Teclu Burner (Factory New),XM1014 | 特克卢喷射者 (崭新出厂),2,1
1339,StatTrak™ MP7 | Special Delivery (Battle-Scarred),MP7（StatTrak™） | 速递 (战痕累累),2,1
1340,StatTrak™ SCAR-20 | Green Marine (Factory New),SCAR-20（StatTrak™） | 绿色陆战队 (崭新出厂),2,1
1341,SCAR-20 | Green Marine (Well-Worn),SCAR-20 | 绿色陆战队 (破损不堪),2,1
1342,M4A4 | Royal Paladin (Field-Tested),M4A4 | 皇家圣骑士 (久经沙场),2,1
1343,R8 Revolver | Fade (Factory New),R8左轮手枪 | 渐变之色 (崭新出厂),2,1
1345,Glock-18 | Wraiths (Field-Tested),格洛克18型 | 幻影冥魂 (久经沙场),2,1
1346,XM1014 | Blue Spruce (Battle-Scarred),XM1014 | 蓝色云杉 (战痕累累),2,1
1347,Galil AR | VariCamo (Field-Tested),加利尔AR | 多变迷彩 (久经沙场),2,1
1348,Dual Berettas | Colony (Minimal Wear),双持贝瑞塔 | 殖民侵略者 (略有磨损),2,1
1349,Tec-9 | Army Mesh (Well-Worn),Tec-9 | 陆军网格 (破损不堪),2,1
1350,Sawed-Off | Yorick (Battle-Scarred),截短霰弹枪 | 弄臣之颅 (战痕累累),2,1
1351,R8 Revolver | Bone Mask (Battle-Scarred),R8左轮手枪 | 骸骨外罩 (战痕累累),2,1
1352,Souvenir UMP-45 | Indigo (Field-Tested),UMP-45（纪念品） | 紫青之色 (久经沙场),2,1
1353,Tec-9 | Army Mesh (Minimal Wear),Tec-9 | 陆军网格 (略有磨损),2,1
1354,Tec-9 | VariCamo (Factory New),Tec-9 | 多变迷彩 (崭新出厂),2,1
1355,Nova | Polar Mesh (Battle-Scarred),新星 | 极地网格 (战痕累累),2,1
1356,MAC-10 | Silver (Factory New),MAC-10 | 银质 (崭新出厂),2,1
1357,Five-SeveN | Forest Night (Well-Worn),FN57 | 暮色森林 (破损不堪),2,1
1358,G3SG1 | Jungle Dashed (Well-Worn),G3SG1 | 丛林虚线 (破损不堪),2,1
1359,Negev | Army Sheen (Minimal Wear),内格夫 | 军队之辉 (略有磨损),2,1
1360,P2000 | Granite Marbleized (Field-Tested),P2000 | 坚毅大理石纹 (久经沙场),2,1
1361,UMP-45 | Carbon Fiber (Minimal Wear),UMP-45 | 碳素纤维 (略有磨损),2,1
1362,XM1014 | CaliCamo (Minimal Wear),XM1014 | 加州迷彩 (略有磨损),2,1
1363,Souvenir P250 | Sand Dune (Field-Tested),P250（纪念品） | 沙丘之黄 (久经沙场),2,1
1364,Dual Berettas | Contractor (Battle-Scarred),双持贝瑞塔 | 雇佣兵 (战痕累累),2,1
1365,AUG | Condemned (Minimal Wear),AUG | 众枪之的 (略有磨损),2,1
1366,PP-Bizon | Sand Dashed (Well-Worn),PP-野牛 | 沙漠虚线 (破损不堪),2,1
1367,SCAR-20 | Contractor (Minimal Wear),SCAR-20 | 雇佣兵 (略有磨损),2,1
1368,FAMAS | Colony (Battle-Scarred),法玛斯 | 殖民侵略者 (战痕累累),2,1
1369,Galil AR | VariCamo (Factory New),加利尔AR | 多变迷彩 (崭新出厂),2,1
1370,P90 | Ash Wood (Field-Tested),P90 | 白蜡木 (久经沙场),2,1
1371,Tec-9 | Urban DDPAT (Minimal Wear),Tec-9 | 都市 DDPAT (略有磨损),2,1
1372,UMP-45 | Urban DDPAT (Minimal Wear),UMP-45 | 都市 DDPAT (略有磨损),2,1
1373,P90 | Sand Spray (Minimal Wear),P90 | 沙漠涂装 (略有磨损),2,1
1374,MP9 | Sand Dashed (Well-Worn),MP9 | 沙漠虚线 (破损不堪),2,1
1375,MP7 | Army Recon (Minimal Wear),MP7 | 陆军斥候 (略有磨损),2,1
1376,P90 | Storm (Well-Worn),P90 | 暴风呼啸 (破损不堪),2,1
1377,AUG | Condemned (Field-Tested),AUG | 众枪之的 (久经沙场),2,1
1378,USP-S | Forest Leaves (Battle-Scarred),USP消音版 | 森林之叶 (战痕累累),2,1
1379,G3SG1 | VariCamo (Field-Tested),G3SG1 | 多变迷彩 (久经沙场),2,1
1380,Sawed-Off | Highwayman (Well-Worn),截短霰弹枪 | 路霸 (破损不堪),2,1
1381,Negev | Loudmouth (Well-Worn),内格夫 | 大嘴巴 (破损不堪),2,1
1382,P250 | Wingshot (Well-Worn),P250 | 翼击 (破损不堪),2,1
1383,Five-SeveN | Retrobution (Well-Worn),FN57 | 朝枪夕拾 (破损不堪),2,1
1384,Tec-9 | Red Quartz (Well-Worn),Tec-9 | 晶红石英 (破损不堪),2,1
1385,P90 | Virus (Well-Worn),P90 | 病毒危机 (破损不堪),2,1
1386,XM1014 | Heaven Guard (Field-Tested),XM1014 | 天空守卫 (久经沙场),2,1
1387,Sticker | Ho Ho Ho,印花 | 圣诞老人的嘲笑,2,1
1388,M4A1-S | Hyper Beast (Minimal Wear),M4A1消音版 | 暴怒野兽 (略有磨损),2,1
1389,Sawed-Off | Snake Camo (Well-Worn),截短霰弹枪 | 蝮蛇迷彩 (破损不堪),2,1
1390,M249 | System Lock (Minimal Wear),M249 | 系统锁定 (略有磨损),2,1
1391,SCAR-20 | Green Marine (Minimal Wear),SCAR-20 | 绿色陆战队 (略有磨损),2,1
1392,MAC-10 | Indigo (Well-Worn),MAC-10 | 紫青之色 (破损不堪),2,1
1393,CZ75-Auto | Twist (Battle-Scarred),CZ75自动型 | 螺形扭转 (战痕累累),2,1
1394,★ Karambit | Tiger Tooth (Factory New),爪子刀（★） | 虎牙 (崭新出厂),2,1
1395,R8 Revolver | Bone Mask (Field-Tested),R8左轮手枪 | 骸骨外罩 (久经沙场),2,1
1397,Nova | Polar Mesh (Minimal Wear),新星 | 极地网格 (略有磨损),2,1
1400,MAG-7 | Cobalt Core (Battle-Scarred),MAG-7 | 钴核 (战痕累累),2,1
1401,MAC-10 | Rangeen (Minimal Wear),MAC-10 | 冉吉 (略有磨损),2,1
1402,StatTrak™ P2000 | Pulse (Minimal Wear),P2000（StatTrak™） | 电子脉冲 (略有磨损),2,1
1404,★ Butterfly Knife | Case Hardened (Field-Tested),蝴蝶刀（★） | 表面淬火 (久经沙场),2,1
1405,PP-Bizon | Fuel Rod (Battle-Scarred),PP-野牛 | 核燃料棒 (战痕累累),2,1
1406,SCAR-20 | Outbreak (Minimal Wear),SCAR-20 | 丛林爆发 (略有磨损),2,1
1407,StatTrak™ P2000 | Imperial (Factory New),P2000（StatTrak™） | 至高帝皇 (崭新出厂),2,1
1408,StatTrak™ SCAR-20 | Outbreak (Factory New),SCAR-20（StatTrak™） | 丛林爆发 (崭新出厂),2,1
1409,R8 Revolver | Crimson Web (Battle-Scarred),R8左轮手枪 | 深红之网 (战痕累累),2,1
1410,AUG | Ricochet (Minimal Wear),AUG | 弹跳线条 (略有磨损),2,1
1411,Nova | Ranger (Well-Worn),新星 | 游侠 (破损不堪),2,1
1412,Sawed-Off | Yorick (Field-Tested),截短霰弹枪 | 弄臣之颅 (久经沙场),2,1
1413,PP-Bizon | Fuel Rod (Minimal Wear),PP-野牛 | 核燃料棒 (略有磨损),2,1
1414,SCAR-20 | Outbreak (Field-Tested),SCAR-20 | 丛林爆发 (久经沙场),2,1
1415,StatTrak™ Desert Eagle | Corinthian (Minimal Wear),沙漠之鹰（StatTrak™） | 科林斯遗产 (略有磨损),2,1
1416,Sawed-Off | Yorick (Minimal Wear),截短霰弹枪 | 弄臣之颅 (略有磨损),2,1
1417,Sawed-Off | Yorick (Well-Worn),截短霰弹枪 | 弄臣之颅 (破损不堪),2,1
1425,Souvenir M249 | Contrast Spray (Battle-Scarred),M249（纪念品） | 对比涂装 (战痕累累),2,1
1426,Souvenir MAG-7 | Storm (Field-Tested),MAG-7（纪念品） | 暴风呼啸 (久经沙场),2,1
1427,Operation Vanguard Weapon Case,“先锋大行动”武器箱,2,1
1428,M4A1-S | Boreal Forest (Field-Tested),M4A1消音版 | 北方森林 (久经沙场),2,1
1429,Sawed-Off | Snake Camo (Field-Tested),截短霰弹枪 | 蝮蛇迷彩 (久经沙场),2,1
1430,M249 | Impact Drill (Well-Worn),M249 | 冲击钻 (破损不堪),2,1
1431,M249 | Impact Drill (Field-Tested),M249 | 冲击钻 (久经沙场),2,1
1432,Desert Eagle | Urban Rubble (Minimal Wear),沙漠之鹰 | 都市瓦砾 (略有磨损),2,1
1433,Desert Eagle | Bronze Deco (Well-Worn),沙漠之鹰 | 青铜装饰 (破损不堪),2,1
1434,Dual Berettas | Dualing Dragons (Battle-Scarred),双持贝瑞塔 | 龙之双子 (战痕累累),2,1
1435,P90 | Ash Wood (Minimal Wear),P90 | 白蜡木 (略有磨损),2,1
1436,StatTrak™ Dual Berettas | Dualing Dragons (Battle-Scarred),双持贝瑞塔（StatTrak™） | 龙之双子 (战痕累累),2,1
1437,SCAR-20 | Sand Mesh (Well-Worn),SCAR-20 | 沙漠网格 (破损不堪),2,1
1438,Nova | Candy Apple (Factory New),新星 | 红苹果 (崭新出厂),2,1
1439,SSG 08 | Slashed (Well-Worn),SSG 08 | 裂痕 (破损不堪),2,1
1440,MP9 | Orange Peel (Well-Worn),MP9 | 橘皮涂装 (破损不堪),2,1
1441,Souvenir MAG-7 | Sand Dune (Field-Tested),MAG-7（纪念品） | 沙丘之黄 (久经沙场),2,1
1442,AWP | Sun in Leo (Field-Tested),AWP | 狮子之日 (久经沙场),2,1
1443,Souvenir PP-Bizon | Chemical Green (Battle-Scarred),PP-野牛（纪念品） | 化工之绿 (战痕累累),2,1
1444,P250 | Metallic DDPAT (Factory New),P250 | 金属 DDPAT (崭新出厂),2,1
1446,Souvenir Glock-18 | Reactor (Battle-Scarred),格洛克18型（纪念品） | 核子反应 (战痕累累),2,1
1448,Galil AR | VariCamo (Minimal Wear),加利尔AR | 多变迷彩 (略有磨损),2,1
1449,MAC-10 | Palm (Field-Tested),MAC-10 | 棕榈色 (久经沙场),2,1
1450,DreamHack Cluj-Napoca 2015 Inferno Souvenir Package,2015年 DreamHack 克卢日-纳波卡锦标赛炼狱小镇纪念包,2,1
1451,★ StatTrak™ Flip Knife | Stained (Field-Tested),折叠刀（★ StatTrak™） | 人工染色 (久经沙场),2,1
1452,CZ75-Auto | Hexane (Field-Tested),CZ75自动型 | 蓝巢 (久经沙场),2,1
1453,XM1014 | Quicksilver (Factory New),XM1014 | 剧毒水银 (崭新出厂),2,1
1454,XM1014 | Quicksilver (Field-Tested),XM1014 | 剧毒水银 (久经沙场),2,1
1455,MAG-7 | Storm (Battle-Scarred),MAG-7 | 暴风呼啸 (战痕累累),2,1
1456,StatTrak™ PP-Bizon | Cobalt Halftone (Well-Worn),PP-野牛（StatTrak™） | 钴蓝半调 (破损不堪),2,1
1457,Dual Berettas | Stained (Factory New),双持贝瑞塔 | 人工染色 (崭新出厂),2,1
1458,P2000 | Ivory (Factory New),P2000 | 乳白象牙 (崭新出厂),2,1
1459,P250 | Boreal Forest (Well-Worn),P250 | 北方森林 (破损不堪),2,1
1460,AK-47 | Blue Laminate (Factory New),AK-47 | 蓝色层压板 (崭新出厂),2,1
1461,AUG | Radiation Hazard (Factory New),AUG | 辐射危机 (崭新出厂),2,1
1462,StatTrak™ M249 | Magma (Factory New),M249（StatTrak™） | 岩浆 (崭新出厂),2,1
1463,XM1014 | Bone Machine (Factory New),XM1014 | 碾骨机 (崭新出厂),2,1
1464,FAMAS | Pulse (Factory New),法玛斯 | 电子脉冲 (崭新出厂),2,1
1465,StatTrak™ Sawed-Off | Origami (Factory New),截短霰弹枪（StatTrak™） | 千纸鹤 (崭新出厂),2,1
1466,AWP | Sun in Leo (Factory New),AWP | 狮子之日 (崭新出厂),2,1
1467,Sticker | f0rest | Cluj-Napoca 2015,印花 | f0rest | 2015年卢日-纳波卡锦标赛,2,1
1468,Sticker | Xizt | Cluj-Napoca 2015,印花 | Xizt | 2015年卢日-纳波卡锦标赛,2,1
1469,MAG-7 | Heat (Factory New),MAG-7 | 炽热 (崭新出厂),2,1
1470,UMP-45 | Corporal (Minimal Wear),UMP-45 | 下士 (略有磨损),2,1
1471,Tec-9 | Isaac (Factory New),Tec-9 | 艾萨克 (崭新出厂),2,1
1472,StatTrak™ Five-SeveN | Nightshade (Factory New),FN57（StatTrak™） | 夜影 (崭新出厂),2,1
1473,"Music Kit | Sean Murray, A*D*8",音乐盒 | Sean Murray - A*D*8,2,1
1474,R8 Revolver | Bone Mask (Well-Worn),R8左轮手枪 | 骸骨外罩 (破损不堪),2,1
1475,SCAR-20 | Contractor (Factory New),SCAR-20 | 雇佣兵 (崭新出厂),2,1
1476,Dual Berettas | Urban Shock (Well-Worn),双持贝瑞塔 | 都市冲击 (破损不堪),2,1
1477,StatTrak™ MP7 | Urban Hazard (Battle-Scarred),MP7（StatTrak™） | 都市危机 (战痕累累),2,1
1478,StatTrak™ Desert Eagle | Bronze Deco (Well-Worn),沙漠之鹰（StatTrak™） | 青铜装饰 (破损不堪),2,1
1479,SCAR-20 | Army Sheen (Factory New),SCAR-20 | 军队之辉 (崭新出厂),2,1
1480,StatTrak™ P90 | Blind Spot (Battle-Scarred),P90（StatTrak™） | 盲点 (战痕累累),2,1
1481,Glock-18 | Night (Well-Worn),格洛克18型 | 噩梦之夜 (破损不堪),2,1
1482,P250 | Contamination (Field-Tested),P250 | 核子污染 (久经沙场),2,1
1483,MAC-10 | Palm (Minimal Wear),MAC-10 | 棕榈色 (略有磨损),2,1
1484,Glock-18 | Wraiths (Battle-Scarred),格洛克18型 | 幻影冥魂 (战痕累累),2,1
1485,Nova | Ranger (Battle-Scarred),新星 | 游侠 (战痕累累),2,1
1486,StatTrak™ PP-Bizon | Water Sigil (Factory New),PP-野牛（StatTrak™） | 水纹之印 (崭新出厂),2,1
1487,StatTrak™ UMP-45 | Riot (Minimal Wear),UMP-45（StatTrak™） | 暴乱 (略有磨损),2,1
1488,MP9 | Sand Dashed (Minimal Wear),MP9 | 沙漠虚线 (略有磨损),2,1
1489,★ Falchion Knife | Boreal Forest (Battle-Scarred),弯刀（★） | 北方森林 (战痕累累),2,1
1490,M4A1-S | Hyper Beast (Battle-Scarred),M4A1消音版 | 暴怒野兽 (战痕累累),2,1
1491,Souvenir Five-SeveN | Orange Peel (Well-Worn),FN57（纪念品） | 橘皮涂装 (破损不堪),2,1
1492,R8 Revolver | Crimson Web (Minimal Wear),R8左轮手枪 | 深红之网 (略有磨损),2,1
1493,SCAR-20 | Outbreak (Well-Worn),SCAR-20 | 丛林爆发 (破损不堪),2,1
1494,Nova | Caged Steel (Field-Tested),新星 | 钢笼 (久经沙场),2,1
1495,PP-Bizon | Urban Dashed (Factory New),PP-野牛 | 都市虚线 (崭新出厂),2,1
1496,MP9 | Deadly Poison (Field-Tested),MP9 | 致命毒药 (久经沙场),2,1
1497,XM1014 | CaliCamo (Factory New),XM1014 | 加州迷彩 (崭新出厂),2,1
1498,Dual Berettas | Colony (Battle-Scarred),双持贝瑞塔 | 殖民侵略者 (战痕累累),2,1
1499,AUG | Storm (Well-Worn),AUG | 暴风呼啸 (破损不堪),2,1
1500,AUG | Contractor (Well-Worn),AUG | 雇佣兵 (破损不堪),2,1
1501,FAMAS | Teardown (Factory New),法玛斯 | 摧枯拉朽 (崭新出厂),2,1
1502,Galil AR | Sage Spray (Minimal Wear),加利尔AR | 贤者涂装 (略有磨损),2,1
1503,Dual Berettas | Contractor (Well-Worn),双持贝瑞塔 | 雇佣兵 (破损不堪),2,1
1504,Desert Eagle | Urban Rubble (Factory New),沙漠之鹰 | 都市瓦砾 (崭新出厂),2,1
1505,FAMAS | Survivor Z (Battle-Scarred),法玛斯 | 幸存者 Z (战痕累累),2,1
1506,AUG | Contractor (Minimal Wear),AUG | 雇佣兵 (略有磨损),2,1
1507,Sawed-Off | Snake Camo (Minimal Wear),截短霰弹枪 | 蝮蛇迷彩 (略有磨损),2,1
1508,Nova | Sand Dune (Battle-Scarred),新星 | 沙丘之黄 (战痕累累),2,1
1509,P250 | Boreal Forest (Battle-Scarred),P250 | 北方森林 (战痕累累),2,1
1510,G3SG1 | Desert Storm (Well-Worn),G3SG1 | 沙漠风暴 (破损不堪),2,1
1511,MP9 | Sand Dashed (Battle-Scarred),MP9 | 沙漠虚线 (战痕累累),2,1
1512,AK-47 | Elite Build (Factory New),AK-47 | 精英之作 (崭新出厂),2,1
1513,PP-Bizon | Urban Dashed (Battle-Scarred),PP-野牛 | 都市虚线 (战痕累累),2,1
1514,XM1014 | Blue Steel (Well-Worn),XM1014 | 蓝钢 (破损不堪),2,1
1515,PP-Bizon | Chemical Green (Field-Tested),PP-野牛 | 化工之绿 (久经沙场),2,1
1516,M4A1-S | Dark Water (Field-Tested),M4A1消音版 | 黑水 (久经沙场),2,1
1517,Nova | Predator (Minimal Wear),新星 | 捕食者 (略有磨损),2,1
1518,M249 | Gator Mesh (Factory New),M249 | 鳄鱼网格 (崭新出厂),2,1
1519,P90 | Asiimov (Minimal Wear),P90 | 二西莫夫 (略有磨损),2,1
1520,UMP-45 | Fallout Warning (Field-Tested),UMP-45 | 辐射警告 (久经沙场),2,1
1521,StatTrak™ Dual Berettas | Urban Shock (Minimal Wear),双持贝瑞塔（StatTrak™） | 都市冲击 (略有磨损),2,1
1522,StatTrak™ MP7 | Ocean Foam (Factory New),MP7（StatTrak™） | 海之泡沫 (崭新出厂),2,1
1523,StatTrak™ Tec-9 | Isaac (Minimal Wear),Tec-9（StatTrak™） | 艾萨克 (略有磨损),2,1
1525,Nova | Predator (Well-Worn),新星 | 捕食者 (破损不堪),2,1
1527,Sawed-Off | Bamboo Shadow (Field-Tested),截短霰弹枪 | 竹影 (久经沙场),2,1
1528,P250 | Mint Kimono (Field-Tested),P250 | 日式薄荷涂装 (久经沙场),2,1
1529,PP-Bizon | Bamboo Print (Battle-Scarred),PP-野牛 | 墨竹 (战痕累累),2,1
1530,Sticker | coldzera (Foil) | Cologne 2015,印花 | coldzera（闪亮）| 2015年科隆锦标赛,2,1
1531,Sticker | boltz (Foil) | Cologne 2015,印花 | boltz（闪亮）| 2015年科隆锦标赛,2,1
1532,Sticker | cajunb (Foil) | Cologne 2015,印花 | cajunb（闪亮）| 2015年科隆锦标赛,2,1
1533,Sticker | karrigan (Foil) | Cologne 2015,印花 | karrigan（闪亮）| 2015年科隆锦标赛,2,1
1534,Sticker | Fnatic (Foil) | Cologne 2015,印花 | Fnatic（闪亮）| 2015年科隆锦标赛,2,1
1535,Sticker | Team EnVyUs (Foil) | Cologne 2015,印花 | Team EnVyUs（闪亮）| 2015年科隆锦标赛,2,1
